일시,시도,시·군·구,화재유형,발화열원대분류,발화열원소분류,발화요인대분류,발화요인소분류,최초착화물대분류,최초착화물소분류,인명피해(명)소계,사망,부상,재산피해소계,장소대분류,장소중분류,장소소분류
2022-08-23 17:08,경기도,부천시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,0,0,0,1664,생활서비스,일상서비스,이미용실
2022-08-23 17:13,전라남도,해남군,"건축,구조물",미상,미상,미상,미상,기타,기타,0,0,0,31003,주거,단독주택,단독주택
2022-08-23 17:15,경상북도,경산시,"자동차,철도차량",작동기기,"불꽃, 스파크, 정전기",전기적 요인,기타(전기적요인),합성수지,기타(합성수지),0,0,0,5500,"자동차,철도차량",건설기계,기타 건설기계
2022-08-23 17:26,서울특별시,강동구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,5449,생활서비스,일상서비스,기타 일상서비스
2022-08-23 18:01,경기도,안산시상록구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,기타,기타,0,0,0,4294,주거,공동주택,다세대주택
2022-08-23 18:41,울산광역시,남구,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,0,0,0,5,주거,단독주택,단독주택
2022-08-23 18:50,대전광역시,서구,"건축,구조물","불꽃, 불티","모닥불, 연탄, 숯",부주의,"불씨,불꽃,화원방치",식품,튀김유,0,0,0,732,생활서비스,음식점,한식
2022-08-23 19:02,서울특별시,동작구,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,기타(전기적요인),"전기,전자",전선피복,0,0,0,330,"자동차,철도차량",자동차,승용자동차
2022-08-23 19:10,충청남도,당진시,"자동차,철도차량",작동기기,"불꽃, 스파크, 정전기",기계적 요인,"오일,연료누설","자동차,철도차량,선박,항공기",오일류,0,0,0,4620,"자동차,철도차량",자동차,화물자동차
2022-08-23 19:18,전라남도,진도군,기타(쓰레기 화재등),작동기기,전기적 아크(단락),기계적 요인,"과열, 과부하","전기,전자",전선피복,0,0,0,907,기타,야외,기타야외
2022-08-23 19:20,대구광역시,남구,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",부품,0,0,0,396,"자동차,철도차량",자동차,특수자동차
2022-08-23 19:25,인천광역시,연수구,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,반단선,"자동차,철도차량,선박,항공기",전기배선,0,0,0,870,"자동차,철도차량",자동차,승용자동차
2022-08-23 19:55,서울특별시,동대문구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,"전기,전자","콘센트, 스위치류",0,0,0,35,"판매,업무시설",일반업무,오피스텔
2022-08-23 19:55,대전광역시,동구,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",방화의심,방화의심,미상,미상,1,0,1,3018,주거,공동주택,아파트
2022-08-23 20:02,인천광역시,중구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,기타 쓰레기,0,0,0,11,기타,야외,쓰레기
2022-08-23 20:15,충청북도,진천군,"건축,구조물",미상,미상,미상,미상,가구,기타(가구),0,0,0,15387,주거,공동주택,아파트
2022-08-23 20:18,대전광역시,중구,"건축,구조물",작동기기,전기적 아크(단락),미상,미상,"전기,전자","전기, 전자기기 케이스",0,0,0,150,생활서비스,일상서비스,기타 일상서비스
2022-08-23 20:47,경기도,안양시만안구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,612,"판매,업무시설",일반업무,오피스텔
2022-08-23 20:49,경기도,동두천시,기타(쓰레기 화재등),"불꽃, 불티",굴뚝(연통) 아궁이,부주의,"불씨,불꽃,화원방치",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,100,기타,야외,공터
2022-08-23 21:39,인천광역시,강화군,"건축,구조물",작동기기,기타(작동기기),기계적 요인,"과열, 과부하","전기,전자","작동장치(모터, 히터, 램프 등)",0,0,0,170,주거,공동주택,다세대주택
2022-08-23 23:16,서울특별시,서대문구,"건축,구조물",기타,기타,부주의,음식물 조리중,식품,음식물,0,0,0,11,주거,단독주택,다가구주택
2022-08-24 00:27,서울특별시,은평구,"건축,구조물",미상,미상,미상,미상,미상,미상,6,1,5,20464,주거,단독주택,다중주택
2022-08-24 01:09,제주특별자치도,제주시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하",위험물등,경유,0,0,0,28674,산업시설,동식물시설,농장
2022-08-24 01:53,전북특별자치도,군산시,"건축,구조물","마찰, 전도, 복사","마찰열,마찰 스파크",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",톱밥,0,0,0,2565,산업시설,위생시설,폐기물재활용시설
2022-08-24 02:14,경기도,가평군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,27046,주거,단독주택,단독주택
2022-08-24 02:42,전북특별자치도,진안군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자","전기, 전자기기 내부배선",0,0,0,9574,기타서비스,기타건축물,기타 건축물
2022-08-24 03:03,경기도,고양시덕양구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,미상,미상,1,0,1,1416272,생활서비스,음식점,"치킨,족발"
2022-08-24 03:13,서울특별시,영등포구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,52,주거,단독주택,단독주택
2022-08-24 03:31,충청북도,옥천군,기타(쓰레기 화재등),작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하",기타,기타,0,0,0,4133,기타,야외,기타야외
2022-08-24 04:25,충청남도,천안시동남구,"건축,구조물",작동기기,전기적 아크(단락),기타,기타,"전기,전자",전선피복,0,0,0,206,주거,공동주택,아파트
2022-08-24 05:08,부산광역시,중구,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,0,0,0,0,"판매,업무시설",숙박시설,기타 숙박시설
2022-08-24 05:25,세종특별자치시,세종,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,0,0,0,34656,산업시설,창고시설,기타 창고
2022-08-24 05:32,경기도,평택시,"건축,구조물",기타,기타,부주의,음식물 조리중,기타,기타,0,0,0,637,생활서비스,음식점,한식(휴게)
2022-08-24 06:24,경기도,군포시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,가연물 근접방치,"종이,목재,건초등","목재, 합판",0,0,0,6467,"판매,업무시설",판매시설,상가빌딩
2022-08-24 06:39,경상북도,경주시,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",타이어,0,0,0,619,"자동차,철도차량",자동차,화물자동차
2022-08-24 06:51,전북특별자치도,익산시,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",오일류,0,0,0,1375,"자동차,철도차량",자동차,화물자동차
2022-08-24 06:59,제주특별자치도,제주시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하","전기,전자",전선피복,0,0,0,497,주거,공동주택,연립주택
2022-08-24 07:11,전북특별자치도,전주시덕진구,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",기계적 요인,정비불량,기타,기타,0,0,0,1100,"자동차,철도차량",자동차,승용자동차
2022-08-24 07:26,울산광역시,중구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자","전기, 전자기기 기판",0,0,0,91,"판매,업무시설",일반업무,기타 일반업무시설
2022-08-24 07:43,서울특별시,구로구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,30,주거,단독주택,다중주택
2022-08-24 08:05,경기도,양주시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,1385,"의료,복지시설",노유자시설,어린이집
2022-08-24 08:58,경상남도,남해군,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,559,주거,기타주택,비닐하우스
2022-08-24 09:04,충청남도,아산시,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",전기적 요인,과부하/과전류,기타,기타,0,0,0,330,산업시설,공장시설,그 밖의 공업
2022-08-24 09:14,경기도,광명시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,0,0,0,85075,"판매,업무시설",판매시설,상가빌딩
2022-08-24 09:24,경기도,안성시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기타,기타,식품,음식물,0,0,0,4464,주거,공동주택,연립주택
2022-08-24 10:21,경기도,시흥시,"건축,구조물","마찰, 전도, 복사","기타(마찰,전도,복사)",부주의,기타(부주의),기타,기타,3,0,3,1047,주거,단독주택,기타 단독주택
2022-08-24 10:41,전북특별자치도,군산시,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하",쓰레기류,쓰레기,0,0,0,242,"자동차,철도차량",자동차,화물자동차
2022-08-24 10:54,부산광역시,서구,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,0,0,0,0,기타,야외,기타야외
2022-08-24 11:02,부산광역시,북구,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",부주의,유류 취급중,가구,기타(가구),3,1,2,7901,주거,공동주택,아파트
2022-08-24 11:35,경상북도,포항시북구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,172,주거,기타주택,기타 주택
2022-08-24 11:50,경상북도,군위군,"건축,구조물","불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",기타,기타,0,0,0,226164,산업시설,공장시설,방직공업
2022-08-24 11:53,울산광역시,북구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,기타,기타,0,0,0,2370,산업시설,창고시설,"창고, 물품저장소"
2022-08-24 11:54,서울특별시,금천구,"건축,구조물","마찰, 전도, 복사","기타(마찰,전도,복사)",부주의,음식물 조리중,식품,음식물,0,0,0,8,주거,공동주택,다세대주택
2022-08-24 12:04,대전광역시,유성구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자","전기, 전자기기 기판",0,0,0,4367,주거,공동주택,아파트
2022-08-24 12:05,경기도,파주시,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",방화,방화,위험물등,등유,0,0,0,454193,주거,단독주택,단독주택
2022-08-24 13:00,충청남도,아산시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,0,0,0,60,생활서비스,위락시설,유흥주점
2022-08-24 13:06,경기도,안산시단원구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하","전기,전자",전자기기 부속품,0,0,0,1378,주거,단독주택,다가구주택
2022-08-24 13:22,경상북도,문경시,기타(쓰레기 화재등),작동기기,"불꽃, 스파크, 정전기",전기적 요인,미확인단락,"전기,전자","콘센트, 스위치류",0,0,0,155,기타,야외,공터
2022-08-24 13:38,충청북도,청주시 흥덕구,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"오일,연료누설","자동차,철도차량,선박,항공기",오일류,0,0,0,33000,"자동차,철도차량",자동차,화물자동차
2022-08-24 14:04,경기도,여주시,"자동차,철도차량",미상,미상,미상,미상,미상,미상,0,0,0,6600,"자동차,철도차량",자동차,승용자동차
2022-08-24 14:42,경기도,안산시상록구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자","전기, 전자기기 내부배선",0,0,0,619,주거,공동주택,다세대주택
2022-08-24 15:05,충청남도,천안시서북구,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",종이,0,0,0,180,주거,단독주택,단독주택
2022-08-24 15:06,부산광역시,금정구,"건축,구조물",미상,미상,미상,미상,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,110,운수자동차시설,자동차시설,카센터
2022-08-24 15:28,충청북도,음성군,"위험물,가스제조소등","마찰, 전도, 복사","기타(마찰,전도,복사)",화학적 요인,화학적 발화(유증기 확산),위험물등,기타 제4류 위험물,4,0,4,13031,"위험물,가스제조소",위험물제조소등,제조소
2022-08-24 15:56,전라남도,보성군,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하",합성수지,합성고무(타이어),0,0,0,207,기타서비스,기타건축물,기타 건축물
2022-08-24 16:20,경기도,포천시,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하",위험물등,기타(위험물등),0,0,0,4950,"자동차,철도차량",건설기계,굴삭기
2022-08-24 16:27,충청북도,음성군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,0,0,0,2759,주거,공동주택,아파트
2022-08-24 16:53,경기도,성남시수정구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,194,주거,단독주택,다가구주택
2022-08-24 16:56,전라남도,해남군,"선박,항공기",작동기기,전기적 아크(단락),부주의,"기기(전기, 기계 등) 사용.설치부주의",합성수지,기타(합성수지),0,0,0,2915,"선박,항공기",선박,어선
2022-08-24 17:03,경상남도,진주시,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",기계적 요인,기타(기계적요인),"전기,전자","전기, 전자기기 기판",0,0,0,140,"판매,업무시설",판매시설,기타 판매시설
2022-08-24 17:08,경기도,안산시상록구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자","콘센트, 스위치류",0,0,0,7525,"판매,업무시설",공공기관,기타 공공기관
2022-08-24 17:27,부산광역시,중구,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",기계적 요인,"과열, 과부하",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,1760,"자동차,철도차량",자동차,승용자동차
2022-08-24 17:57,전라남도,신안군,기타(쓰레기 화재등),기타,기타,부주의,"불씨,불꽃,화원방치","종이,목재,건초등","목재, 합판",0,0,0,513,기타,야외,야적장
