연번,사망,부상,인명피해(명)소계,재산피해소계,화재발생년월일,시도,시군구,읍면동,화재유형,발화열원,발화열원소분류,발화요인대분류,발화요인소분류,최초착화물대분류,최초착화물소분류,장소대분류,장소중분류,장소소분류
132,0,0,0,35004,2016-01-02 06:46,경상남도,하동군,옥종면,"건축,구조물",미상(발화원인),미상,미상,미상,미상,미상,주거,단독주택,단독주택
133,0,0,0,38,2016-01-02 06:52,서울특별시,동대문구,청량리동,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,생활서비스,오락시설,PC방(인터넷게임제공업)
134,0,0,0,0,2016-01-02 06:58,경상남도,통영시,도남동,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",기타,야외,공터
135,0,0,0,260,2016-01-02 06:59,부산광역시,금정구,서동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,"불씨,불꽃,화원방치",합성수지,"플라스틱, PVC, 비닐, 장판",생활서비스,음식점,횟집
136,0,0,0,0,2016-01-02 07:09,강원도,강릉시,구정면,임야,"불꽃, 불티","모닥불, 연탄, 숯",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","풀, 나뭇잎",임야,들불,들판
137,0,0,0,332,2016-01-02 08:54,경상북도,김천시,지좌동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,생활서비스,음식점,횟집
138,0,0,0,133,2016-01-02 09:01,전라북도,익산시,신동,"건축,구조물",작동기기,전기적 아크(단락),부주의,기타(부주의),합성수지,"플라스틱, PVC, 비닐, 장판","판매,업무시설",판매시설,기타 판매시설
139,0,0,0,266,2016-01-02 09:06,경기도,평택시,신장동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,"불씨,불꽃,화원방치",합성수지,"플라스틱, PVC, 비닐, 장판",주거,단독주택,단독주택
140,0,0,0,2190,2016-01-02 09:08,경상남도,통영시,정량동,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",부주의,"용접, 절단, 연마",합성수지,"플라스틱, PVC, 비닐, 장판",주거,공동주택,아파트
141,0,0,0,500,2016-01-02 09:12,인천광역시,남동구,고잔동,"건축,구조물","불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",합성수지,스티로폼,산업시설,공장시설,금속기계 및 기구공업
142,0,0,0,970,2016-01-02 09:21,대전광역시,유성구,학하동,"건축,구조물","불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",기타,기타,주거,기타주택,기타 주택
143,0,0,0,234,2016-01-02 09:27,경상북도,포항시북구,죽장면,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,가연물 근접방치,미상,미상,주거,단독주택,단독주택
144,0,0,0,23,2016-01-02 09:39,강원도,홍천군,서석면,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","목재, 합판",기타서비스,기타건축물,기타 건축물
145,0,0,0,243,2016-01-02 09:43,인천광역시,남구,용현동,"건축,구조물",미상(발화원인),미상,방화의심,방화의심,미상,미상,주거,단독주택,단독주택
146,0,0,0,25,2016-01-02 10:11,경상남도,합천군,대양면,"자동차,철도차량",작동기기,"기기 전도,복사열",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",오일류,"자동차,철도차량",자동차,승용자동차
147,0,0,0,6359,2016-01-02 10:14,제주특별자치도,제주시,조천읍,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,가연물 근접방치,"종이,목재,건초등",톱밥,주거,단독주택,단독주택
148,0,0,0,506,2016-01-02 10:50,경기도,여주시,북내면,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,기타,기타,기타,야외,기타야외
149,0,0,0,7698,2016-01-02 11:37,경기도,안산시단원구,성곡동,"건축,구조물","불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",기타,기타,산업시설,공장시설,금속기계 및 기구공업
150,0,0,0,1247,2016-01-02 11:56,충청북도,청주시흥덕구,오송읍,"건축,구조물","불꽃, 불티","모닥불, 연탄, 숯",부주의,"불씨,불꽃,화원방치",쓰레기류,쓰레기,주거,공동주택,아파트
151,0,0,0,17,2016-01-02 11:58,충청북도,옥천군,군서면,기타(쓰레기 화재등),"불꽃, 불티",굴뚝(연통) 아궁이,부주의,"불씨,불꽃,화원방치","종이,목재,건초등",나무,기타,야외,야적장
152,0,0,0,4740,2016-01-02 12:12,경기도,용인시기흥구,상하동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,주거,단독주택,단독주택
153,0,0,0,0,2016-01-02 12:21,강원도,고성군,간성읍,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",기타,야외,기타야외
154,0,0,0,27,2016-01-02 12:45,경상북도,문경시,농암면,기타(쓰레기 화재등),"불꽃, 불티",굴뚝(연통) 아궁이,부주의,"불씨,불꽃,화원방치","종이,목재,건초등","목재, 합판",기타,야외,기타야외
155,0,0,0,87,2016-01-02 12:57,경기도,의왕시,오전동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자","콘센트, 스위치류",주거,단독주택,다가구주택
156,0,0,0,990,2016-01-02 13:00,경상북도,영덕군,영덕읍,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",부주의,"불씨,불꽃,화원방치",쓰레기류,쓰레기,산업시설,작업장,기타 작업장
157,0,0,0,112,2016-01-02 13:12,인천광역시,연수구,동춘동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자",전선피복,주거,공동주택,아파트
158,0,0,0,0,2016-01-02 13:43,부산광역시,서구,동대신동3가,"건축,구조물",작동기기,"기기 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,공동주택,연립주택
159,0,0,0,1301,2016-01-02 14:07,부산광역시,동구,초량동,"건축,구조물","마찰, 전도, 복사","기타(마찰,전도,복사)",기계적 요인,"과열, 과부하","전기,전자","기타(전기,전자)",주거,단독주택,단독주택
160,0,0,0,19074,2016-01-02 14:22,충청북도,충주시,엄정면,"건축,구조물",미상(발화원인),미상,미상,미상,"침구,직물류","기타(침구,직물류)",주거,공동주택,다세대주택
161,0,0,0,106,2016-01-02 14:23,울산광역시,북구,신천동,"건축,구조물",작동기기,기타(작동기기),부주의,가연물 근접방치,"침구,직물류","이불(베개,시트)",주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당)
162,0,0,0,0,2016-01-02 14:58,경상남도,사천시,동림동,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",기타,야외,기타야외
163,0,0,0,225,2016-01-02 15:07,충청남도,당진시,신평면,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,기타,야외,기타야외
164,0,0,0,0,2016-01-02 15:09,대구광역시,북구,칠성동2가,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,기타서비스,기타건축물,기타 건축물
165,0,0,0,850,2016-01-02 15:11,경상북도,김천시,평화동,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,생활서비스,일상서비스,의류
166,0,0,0,0,2016-01-02 15:38,강원도,고성군,토성면,임야,"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",건초,임야,들불,들판
167,0,0,0,3005,2016-01-02 15:44,서울특별시,성북구,정릉동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,기타(부주의),위험물등,"광택제, 파라핀, 왁스 등",주거,공동주택,기타 공동주택
168,0,0,0,68,2016-01-02 15:53,경기도,화성시,정남면,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,합성수지,"플라스틱, PVC, 비닐, 장판",기타서비스,기타건축물,기타 건축물
169,0,0,0,3567,2016-01-02 15:57,광주광역시,광산구,운수동,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,생활서비스,일상서비스,일반상점
170,0,0,0,743,2016-01-02 16:07,강원도,원주시,반곡동,"건축,구조물","불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",합성수지,스티로폼,"판매,업무시설",판매시설,상가빌딩
171,0,0,0,990,2016-01-02 16:50,부산광역시,동래구,안락동,"자동차,철도차량",작동기기,"불꽃, 스파크, 정전기",기계적 요인,"오일,연료누설",위험물등,가솔린,"자동차,철도차량",자동차,승용자동차
172,0,0,0,1210,2016-01-02 16:58,경기도,고양시일산서구,일산동,"자동차,철도차량",미상(발화원인),미상,미상,미상,미상,미상,"자동차,철도차량",자동차,승용자동차
173,0,0,0,1100,2016-01-02 17:09,부산광역시,부산진구,부전동,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,"자동차,철도차량",자동차,승용자동차
174,0,0,0,191,2016-01-02 17:30,경상남도,창원시 의창구,봉곡동,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,기타,야외,쓰레기
175,0,0,0,31442,2016-01-02 17:31,전라북도,고창군,고창읍,"건축,구조물",화학적 발화열,화학반응열,화학적 요인,자연발화,합성수지,스티로폼,산업시설,공장시설,그 밖의 공업
176,0,0,0,0,2016-01-02 17:37,충청남도,천안시서북구,입장면,임야,"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,쓰레기류,쓰레기,임야,들불,들판
177,0,0,0,19,2016-01-02 17:55,경상북도,포항시남구,해도동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,"판매,업무시설",판매시설,상점가
178,0,0,0,711,2016-01-02 18:54,경상남도,함안군,군북면,기타(쓰레기 화재등),미상(발화원인),미상,미상,미상,미상,미상,기타,야외,기타야외
179,0,0,0,270,2016-01-02 19:00,경상남도,거제시,사등면,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,기타서비스,기타건축물,기타 건축물
180,0,0,0,2082,2016-01-02 19:06,충청북도,청주시흥덕구,복대동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,"판매,업무시설",판매시설,기타 판매시설
181,0,0,0,5478,2016-01-02 19:26,전라남도,순천시,서면,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,기타(부주의),"종이,목재,건초등",나무,주거,단독주택,기타 단독주택
182,0,0,0,317,2016-01-02 19:28,경기도,안성시,공도읍,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,산업시설,동식물시설,계사
183,0,0,0,47,2016-01-02 19:35,서울특별시,은평구,불광동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,단독주택,다가구주택
184,0,0,0,422,2016-01-02 20:17,서울특별시,구로구,개봉동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자","전기, 전자기기 케이스",주거,단독주택,다가구주택
185,0,0,0,22,2016-01-02 20:26,경기도,과천시,별양동,기타(쓰레기 화재등),기타(발화원인),기타,부주의,음식물 조리중,식품,음식물,기타,야외,기타야외
186,0,0,0,1342,2016-01-02 20:35,경기도,구리시,수택동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자",전선피복,산업시설,위생시설,폐기물재활용시설
187,0,0,0,261,2016-01-02 20:42,전라북도,전주시덕진구,덕진동1가,기타(쓰레기 화재등),작동기기,"기기 전도,복사열",기계적 요인,"과열, 과부하",합성수지,"플라스틱, PVC, 비닐, 장판",기타,야외,쓰레기
188,0,1,1,10729,2016-01-02 20:51,경상북도,영천시,금호읍,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,산업시설,동식물시설,기타 동식물시설
189,0,0,0,221,2016-01-02 21:09,전라남도,장흥군,용산면,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,"불씨,불꽃,화원방치","종이,목재,건초등",나무,기타서비스,기타건축물,기타 건축물
190,0,0,0,18250,2016-01-02 21:24,울산광역시,울주군,상북면,"건축,구조물",미상(발화원인),미상,미상,미상,미상,미상,주거,단독주택,단독주택
191,0,0,0,14328,2016-01-02 21:30,경기도,하남시,신장동,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",방화,방화,"종이,목재,건초등","기타(종이,목재,건초등)",교육시설,"연구,학원",일반학원
192,0,0,0,20737,2016-01-02 21:30,충청북도,진천군,진천읍,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,산업시설,동식물시설,돈사
193,0,0,0,998,2016-01-02 21:45,경상북도,의성군,사곡면,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,주거,단독주택,단독주택
194,0,0,0,55,2016-01-02 21:52,서울특별시,성북구,하월곡동,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,기타,야외,기타야외
195,0,0,0,3489,2016-01-02 21:53,경기도,부천시오정구,오정동,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,기타,야외,기타야외
196,0,0,0,33,2016-01-02 21:58,부산광역시,부산진구,당감동,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,기타,야외,쓰레기
197,0,0,0,6600,2016-01-02 22:50,경기도,안산시단원구,원시동,"건축,구조물","마찰, 전도, 복사","마찰열,마찰 스파크",화학적 요인,자연발화,쓰레기류,쓰레기,산업시설,공장시설,그 밖의 공업
