화재발생년월일,시도,시군구,화재유형,발화열원대분류,발화열원소분류,발화요인대분류,발화요인소분류,최초착화물대분류,최초착화물소분류,인명피해(명)소계,사망,부상,재산피해소계,장소대분류,장소중분류,장소소분류
2021-03-14 05:21,서울특별시,양천구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",전기적 요인,과부하/과전류,"전기,전자","기타(전기,전자)",0,0,0,3843,주거,단독주택,다가구주택
2021-03-14 05:30,대구광역시,남구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,기타(전기적요인),"전기,전자",전선피복,0,0,0,38,주거,단독주택,다가구주택
2021-03-14 05:35,경기도,김포시,"건축,구조물","마찰, 전도, 복사","마찰열,마찰 스파크",기계적 요인,기타(기계적요인),쓰레기류,쓰레기,0,0,0,86606,산업시설,공장시설,금속기계 및 기구공업
2021-03-14 05:55,부산광역시,부산진구,기타(쓰레기 화재등),"담뱃불, 라이터불","라이터불, 성냥불",부주의,쓰레기 소각,쓰레기류,쓰레기,0,0,0,0,기타,야외,쓰레기
2021-03-14 07:59,전라북도,전주시완산구,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",부주의,음식물 조리중,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,27,주거,공동주택,아파트
2021-03-14 08:21,경기도,부천시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,15584,생활서비스,음식점,중식
2021-03-14 08:43,전라남도,영암군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,합성수지,발포폴리스티렌,0,0,0,60,주거,단독주택,단독주택
2021-03-14 09:18,서울특별시,서대문구,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,0,0,0,11,주거,공동주택,아파트
2021-03-14 09:42,인천광역시,연수구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,"기기(전기, 기계 등) 사용.설치부주의",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,50,생활서비스,음식점,한식
2021-03-14 10:01,서울특별시,강동구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,215,주거,단독주택,다가구주택
2021-03-14 10:10,부산광역시,부산진구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,0,주거,단독주택,단독주택
2021-03-14 10:27,경상북도,의성군,"건축,구조물",미상,미상,미상,미상,"종이,목재,건초등","기타(종이,목재,건초등)",0,0,0,4659,주거,단독주택,단독주택
2021-03-14 11:15,경기도,성남시중원구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하",식품,기타(식품),0,0,0,628,산업시설,공장시설,식료품공업
2021-03-14 11:25,경상북도,영덕군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,1016,산업시설,창고시설,"창고, 물품저장소"
2021-03-14 11:51,경기도,수원시영통구,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,가연물 근접방치,미상,미상,0,0,0,69410,산업시설,공장시설,그 밖의 공업
2021-03-14 11:57,광주광역시,광산구,임야,"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",0,0,0,165,임야,들불,논밭두렁
2021-03-14 12:15,충청남도,예산군,임야,"불꽃, 불티","쓰레기, 논밭두렁",부주의,"논,임야태우기","종이,목재,건초등",잔디,0,0,0,84,임야,들불,묘지
2021-03-14 12:20,경상남도,창녕군,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,"불씨,불꽃,화원방치","종이,목재,건초등",나무,0,0,0,1660,주거,단독주택,단독주택
2021-03-14 12:23,충청남도,당진시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,0,0,0,1622,기타서비스,기타건축물,공중화장실
2021-03-14 12:25,인천광역시,부평구,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,가연물 근접방치,"종이,목재,건초등","목재, 합판",0,0,0,234,생활서비스,음식점,한식
2021-03-14 12:51,전라남도,신안군,"건축,구조물",작동기기,전기적 아크(단락),자연적인 요인,기타(자연적인요인),합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,3039,주거,단독주택,단독주택
2021-03-14 13:13,경기도,오산시,임야,"담뱃불, 라이터불","라이터불, 성냥불",부주의,"논,임야태우기","종이,목재,건초등","풀, 나뭇잎",0,0,0,2200,임야,들불,논밭두렁
2021-03-14 13:16,경기도,남양주시,기타(쓰레기 화재등),"불꽃, 불티","모닥불, 연탄, 숯",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","기타(종이,목재,건초등)",0,0,0,64,기타,야외,기타야외
2021-03-14 13:19,전라남도,고흥군,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,"논,임야태우기","종이,목재,건초등","풀, 나뭇잎",0,0,0,132,기타,야외,기타야외
2021-03-14 13:32,경기도,연천군,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,19252,주거,단독주택,단독주택
2021-03-14 13:41,경기도,김포시,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,기타 쓰레기,0,0,0,1067,기타,야외,쓰레기
2021-03-14 14:00,경상북도,영천시,기타(쓰레기 화재등),미상,미상,미상,미상,미상,미상,0,0,0,1980,기타,야외,기타야외
2021-03-14 14:04,전라북도,진안군,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",0,0,0,55,기타,야외,쓰레기
2021-03-14 14:06,강원도,평창군,"건축,구조물","불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",합성수지,발포폴리스티렌,0,0,0,1256,주거,단독주택,단독주택
2021-03-14 14:14,강원도,강릉시,"건축,구조물",미상,미상,미상,미상,"종이,목재,건초등","목재, 합판",0,0,0,2508,주거,단독주택,단독주택
2021-03-14 14:16,전라북도,김제시,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,쓰레기류,쓰레기,0,0,0,100,기타,야외,쓰레기
2021-03-14 14:17,강원도,양양군,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,"논,임야태우기","종이,목재,건초등",건초,0,0,0,223,기타,야외,기타야외
2021-03-14 14:26,전라북도,익산시,임야,"불꽃, 불티",비화,부주의,"논,임야태우기","종이,목재,건초등",나무,0,0,0,3850,임야,산불,사유림
2021-03-14 14:26,전라남도,강진군,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,0,0,0,121,"자동차,철도차량",자동차,화물자동차
2021-03-14 14:32,대구광역시,달성군,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",부주의,기타(부주의),쓰레기류,쓰레기,0,0,0,752,산업시설,공장시설,펄프 및 제지공업
2021-03-14 14:45,전라남도,강진군,"건축,구조물","불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등",나무,0,0,0,1250,주거,단독주택,단독주택
2021-03-14 15:14,경상남도,창원시 마산합포구,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,1426,"판매,업무시설",숙박시설,여관
2021-03-14 15:20,경상남도,밀양시,"자동차,철도차량","불꽃, 불티","모닥불, 연탄, 숯",부주의,기타(부주의),"자동차,철도차량,선박,항공기","기타(자동차,철도차량,선박,항공기)",0,0,0,550,"자동차,철도차량",자동차,승용자동차
2021-03-14 15:27,울산광역시,울주군,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,가연물 근접방치,"종이,목재,건초등",나무,2,0,2,2801,주거,단독주택,단독주택
2021-03-14 15:27,서울특별시,성동구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,11,주거,공동주택,연립주택
2021-03-14 15:35,부산광역시,부산진구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,"누전,지락","전기,전자",전선피복,0,0,0,110,주거,공동주택,아파트
2021-03-14 15:42,충청남도,천안시서북구,"건축,구조물",작동기기,기타(작동기기),기타,기타,"종이,목재,건초등",종이,0,0,0,2281,주거,단독주택,다가구주택
2021-03-14 15:57,충청남도,아산시,"건축,구조물","불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등",종이,0,0,0,5464,주거,단독주택,단독주택
2021-03-14 16:03,전라남도,함평군,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,쓰레기류,쓰레기,0,0,0,24,기타,야외,쓰레기
2021-03-14 16:10,경기도,수원시권선구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,0,0,0,4900,교육시설,"연구,학원",일반학원
2021-03-14 16:13,서울특별시,강남구,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,"불씨,불꽃,화원방치",기타,기타,0,0,0,3,주거,단독주택,다가구주택
2021-03-14 16:33,경기도,성남시수정구,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자","전기, 전자기기 기판",0,0,0,1980,"자동차,철도차량",자동차,승용자동차
2021-03-14 16:53,강원도,강릉시,"자동차,철도차량",화학적 발화열,화학반응열,제품결함,제조상결함,"자동차,철도차량,선박,항공기",부품,0,0,0,275,"자동차,철도차량",자동차,승용자동차
2021-03-14 17:02,경상남도,김해시,기타(쓰레기 화재등),"담뱃불, 라이터불","라이터불, 성냥불",방화,방화,위험물등,기타 제4류 위험물,1,1,0,0,기타,야외,기타야외
2021-03-14 17:19,경기도,동두천시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자","콘센트, 스위치류",0,0,0,1238,운수자동차시설,자동차시설,"자동차검사장, 매매장, 부속상, 정비공장"
2021-03-14 17:24,대구광역시,달성군,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,쓰레기류,쓰레기,0,0,0,0,기타,야외,쓰레기
2021-03-14 17:24,경기도,수원시팔달구,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",부주의,기타(부주의),기타,기타,0,0,0,2995,"판매,업무시설",판매시설,시장
2021-03-14 17:40,전라남도,영광군,"자동차,철도차량","불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등",건초,0,0,0,440,"자동차,철도차량",자동차,승용자동차
2021-03-14 17:41,서울특별시,마포구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,0,0,0,110,주거,공동주택,기타 공동주택
2021-03-14 17:42,전라남도,화순군,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,기타 쓰레기,0,0,0,1049,"판매,업무시설",판매시설,할인점(마트)
2021-03-14 17:50,경기도,광주시,임야,"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,쓰레기류,쓰레기,0,0,0,137,임야,산불,공유림
2021-03-14 18:33,경기도,포천시,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",전기적 요인,트래킹에 의한 단락,합성수지,기타(합성수지),0,0,0,32892,산업시설,공장시설,그 밖의 공업
2021-03-14 18:38,부산광역시,강서구,"건축,구조물",화학적 발화열,화학반응열,화학적 요인,자연발화,기타,기타,0,0,0,1853,산업시설,공장시설,금속기계 및 기구공업
2021-03-14 18:44,충청북도,제천시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,25872,"판매,업무시설",일반업무,기타 일반업무시설
2021-03-14 19:17,제주특별자치도,제주시,"건축,구조물",미상,미상,미상,미상,쓰레기류,쓰레기,0,0,0,699,주거,공동주택,다세대주택
2021-03-14 19:36,충청남도,홍성군,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",기계적 요인,노후,"전기,전자","전기, 전자기기 절연유",0,0,0,440,산업시설,공장시설,금속기계 및 기구공업
2021-03-14 19:41,경상북도,김천시,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,기타,기타,0,0,0,291,주거,단독주택,단독주택
2021-03-14 19:47,제주특별자치도,제주시,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,0,0,0,3300,"자동차,철도차량",자동차,승용자동차
2021-03-14 20:00,경기도,수원시장안구,"자동차,철도차량","마찰, 전도, 복사","화염 전도,복사열",기계적 요인,"과열, 과부하",미상,미상,0,0,0,3080,"자동차,철도차량",자동차,승용자동차
2021-03-14 20:23,경기도,하남시,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,쓰레기류,쓰레기,0,0,0,28,기타,야외,쓰레기
2021-03-14 20:24,경기도,수원시팔달구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,"기기(전기, 기계 등) 사용.설치부주의",기타,기타,0,0,0,3913,생활서비스,일상서비스,세탁소
2021-03-14 20:32,강원도,홍천군,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,0,기타,야외,쓰레기
2021-03-14 20:57,전라남도,순천시,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,기타(부주의),"종이,목재,건초등","목재, 합판",0,0,0,22328,주거,단독주택,단독주택
2021-03-14 20:59,서울특별시,용산구,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",종이,0,0,0,1997,주거,단독주택,단독주택
2021-03-14 21:29,충청남도,보령시,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,"불씨,불꽃,화원방치",쓰레기류,쓰레기,0,0,0,0,기타,야외,야적장
