일시,시도,시_군_구,화재유형,발화열원대분류,발화열원소분류,발화요인대분류,발화요인소분류,최초착화물대분류,최초착화물소분류,인명피해(명)소계,사망,부상,재산피해소계,장소대분류,장소중분류,장소소분류
2023-01-02 06:41,충청북도,청주시 청원구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자",전선피복,0,0,0,33,주거,공동주택,기타 공동주택
2023-01-02 07:01,경기도,평택시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,"불씨,불꽃,화원방치",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,2862,생활서비스,음식점,일반주점
2023-01-02 07:04,대전광역시,동구,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,쓰레기류,재활용,0,0,0,220,기타,야외,공터
2023-01-02 07:05,경상북도,김천시,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,가연물 근접방치,"종이,목재,건초등",나무,0,0,0,1226,주거,단독주택,단독주택
2023-01-02 07:14,서울특별시,광진구,"건축,구조물","불꽃, 불티","모닥불, 연탄, 숯",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","목재, 합판",0,0,0,493,생활서비스,음식점,"치킨,족발"
2023-01-02 07:18,부산광역시,동래구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,0,기타,야외,쓰레기
2023-01-02 07:40,경기도,광주시,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,"압착,손상에 의한 단락","침구,직물류","기타(침구,직물류)",0,0,0,12870,"자동차,철도차량",자동차,승용자동차
2023-01-02 07:41,경상북도,경산시,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","목재, 합판",0,0,0,484,주거,단독주택,단독주택
2023-01-02 07:58,경상북도,김천시,"자동차,철도차량",미상,미상,미상,미상,"자동차,철도차량,선박,항공기",전기배선,0,0,0,1100,"자동차,철도차량",자동차,승용자동차
2023-01-02 08:03,경상남도,창녕군,임야,"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",건초,0,0,0,165,임야,들불,들판
2023-01-02 08:10,울산광역시,울주군,기타(쓰레기 화재등),작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하","침구,직물류",의류,0,0,0,506,기타,야외,볏짚
2023-01-02 08:14,전라남도,순천시,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,0,0,0,660,"자동차,철도차량",자동차,화물자동차
2023-01-02 08:15,충청북도,진천군,"건축,구조물",미상,미상,가스누출(폭발),가스누출(폭발),미상,미상,0,0,0,253974,주거,단독주택,기타 단독주택
2023-01-02 08:20,경상남도,의령군,임야,"담뱃불, 라이터불","라이터불, 성냥불",부주의,쓰레기 소각,기타,기타,0,0,0,0,임야,들불,기타 들불
2023-01-02 08:30,부산광역시,동래구,"건축,구조물",작동기기,전기적 아크(단락),부주의,"기기(전기, 기계 등) 사용.설치부주의","전기,전자",전선피복,0,0,0,1210,"판매,업무시설",판매시설,시장
2023-01-02 08:36,부산광역시,사상구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,1048,산업시설,공장시설,인쇄업
2023-01-02 08:36,충청북도,음성군,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,0,0,0,16500,"자동차,철도차량",자동차,승용자동차
2023-01-02 08:45,인천광역시,미추홀구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,220,기타,야외,쓰레기
2023-01-02 08:58,전라남도,순천시,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",0,0,0,100,기타,야외,기타야외
2023-01-02 08:59,경기도,안산시단원구,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",부품,0,0,0,1320,"자동차,철도차량",자동차,승용자동차
2023-01-02 09:11,경상남도,진주시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,0,0,0,328,"판매,업무시설",일반업무,일반회사
2023-01-02 09:22,인천광역시,계양구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,501,기타,야외,쓰레기
2023-01-02 09:46,충청북도,청주시 서원구,"건축,구조물","불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",합성수지,발포폴리스티렌,0,0,0,4845,산업시설,공장시설,그 밖의 공업
2023-01-02 09:53,경상남도,밀양시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,23009,생활서비스,일상서비스,기타 일상서비스
2023-01-02 10:12,서울특별시,용산구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,63,기타,야외,쓰레기
2023-01-02 10:13,경기도,성남시분당구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자","전기, 전자기기 기판",0,0,0,7470,"판매,업무시설",일반업무,일반빌딩
2023-01-02 10:33,경상남도,양산시,"건축,구조물",미상,미상,미상,미상,위험물등,기타(위험물등),0,0,0,4649,산업시설,공장시설,금속기계 및 기구공업
2023-01-02 10:43,경상남도,창원시 의창구,임야,"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등","기타(종이,목재,건초등)",0,0,0,880,임야,들불,논밭두렁
2023-01-02 10:58,경상북도,포항시남구,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",부품,0,0,0,1100,"자동차,철도차량",건설기계,기타 건설기계
2023-01-02 11:04,충청남도,천안시서북구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,"전기,전자",전선피복,0,0,0,314,산업시설,공장시설,식료품공업
2023-01-02 11:11,경상남도,김해시,"건축,구조물","불꽃, 불티",비화,부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",0,0,0,3697,기타서비스,기타건축물,기타 건축물
2023-01-02 11:22,경상남도,함안군,기타(쓰레기 화재등),작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,47,기타,야외,기타야외
2023-01-02 11:23,인천광역시,서구,"자동차,철도차량",기타,기타,부주의,기타(부주의),쓰레기류,재활용,0,0,0,627,"자동차,철도차량",자동차,화물자동차
2023-01-02 11:25,부산광역시,강서구,기타(쓰레기 화재등),"불꽃, 불티","기타(불꽃,불티)",부주의,기타(부주의),식품,기타(식품),0,0,0,0,기타,야외,쓰레기
2023-01-02 11:26,서울특별시,영등포구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,기타(전기적요인),합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,174,주거,공동주택,아파트
2023-01-02 11:27,서울특별시,양천구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,48,"판매,업무시설",일반업무,일반회사
2023-01-02 11:33,인천광역시,옹진군,임야,"불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마","종이,목재,건초등","풀, 나뭇잎",0,0,0,308,임야,산불,사유림
2023-01-02 11:33,서울특별시,종로구,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,16049,집합시설,종교시설,교회
2023-01-02 11:39,경기도,오산시,"건축,구조물","불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,1621,"판매,업무시설",판매시설,상가빌딩
2023-01-02 11:55,강원특별자치도,평창군,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,"기기(전기, 기계 등) 사용.설치부주의",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,1231,"판매,업무시설",숙박시설,기타 숙박시설
2023-01-02 11:58,전라남도,고흥군,임야,"담뱃불, 라이터불","라이터불, 성냥불",부주의,기타(부주의),"종이,목재,건초등",건초,0,0,0,1199,임야,들불,기타 들불
2023-01-02 12:00,광주광역시,북구,"건축,구조물",미상,미상,미상,미상,"침구,직물류","이불(베개,시트)",0,0,0,55,주거,공동주택,아파트
2023-01-02 12:09,서울특별시,송파구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,5,기타,야외,쓰레기
2023-01-02 12:20,경기도,구리시,"건축,구조물",작동기기,전기적 아크(단락),제품결함,설계상결함,"전기,전자",전자기기 부속품,0,0,0,3563,주거,공동주택,아파트
2023-01-02 12:34,충청북도,청주시 청원구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자","전기, 전자기기 기판",0,0,0,255,집합시설,종교시설,교회
2023-01-02 12:54,충청북도,충주시,기타(쓰레기 화재등),작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하",기타,기타,0,0,0,211,기타,야외,기타야외
2023-01-02 12:59,강원특별자치도,횡성군,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"오일,연료누설","자동차,철도차량,선박,항공기",오일류,0,0,0,40964,"자동차,철도차량",자동차,화물자동차
2023-01-02 13:14,강원특별자치도,횡성군,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,"압착,손상에 의한 단락","자동차,철도차량,선박,항공기",전기배선,0,0,0,5544,"자동차,철도차량",자동차,승용자동차
2023-01-02 13:17,강원특별자치도,원주시,기타(쓰레기 화재등),"불꽃, 불티",비화,부주의,"불씨,불꽃,화원방치","종이,목재,건초등",종이,0,0,0,2624,기타,야외,야적장
2023-01-02 13:26,경상남도,창원시 마산합포구,"선박,항공기","불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",합성수지,기타(합성수지),0,0,0,5500,"선박,항공기",선박,바지선
2023-01-02 13:29,강원특별자치도,춘천시,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,튀김유,0,0,0,9160,생활서비스,음식점,한식
2023-01-02 13:38,경기도,평택시,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",부주의,기타(부주의),합성수지,기타(합성수지),0,0,0,600,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당)
2023-01-02 13:40,경기도,양주시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자","콘센트, 스위치류",0,0,0,1584,생활서비스,위락시설,단란주점
2023-01-02 13:43,강원특별자치도,강릉시,기타(쓰레기 화재등),"불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마","종이,목재,건초등",건초,0,0,0,0,기타,야외,기타야외
2023-01-02 13:44,서울특별시,마포구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,3782,주거,공동주택,다세대주택
2023-01-02 13:55,경기도,안산시단원구,"건축,구조물","불꽃, 불티",비화,부주의,쓰레기 소각,쓰레기류,분진,0,0,0,2383,산업시설,공장시설,금속기계 및 기구공업
2023-01-02 13:59,경기도,하남시,"건축,구조물",미상,미상,미상,미상,"종이,목재,건초등",종이,0,0,0,356,주거,공동주택,주상복합아파트
2023-01-02 14:04,광주광역시,남구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,746,기타서비스,기타건축물,기타 건축물
2023-01-02 14:05,제주특별자치도,제주시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,14356,산업시설,창고시설,기타 창고
2023-01-02 14:30,경상북도,예천군,임야,"불꽃, 불티","기타(불꽃,불티)",부주의,기타(부주의),"종이,목재,건초등","풀, 나뭇잎",0,0,0,12,임야,산불,사유림
2023-01-02 14:31,강원특별자치도,정선군,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,기계적 요인,"과열, 과부하","침구,직물류","기타(침구,직물류)",0,0,0,371,주거,단독주택,단독주택
2023-01-02 14:37,서울특별시,서대문구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,기타,기타,0,0,0,18,주거,단독주택,단독주택
2023-01-02 14:47,충청북도,청주시 흥덕구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,"종이,목재,건초등","목재, 합판",0,0,0,167,산업시설,작업장,공업사
2023-01-02 14:47,경기도,군포시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"침구,직물류",의류,0,0,0,16962,"판매,업무시설",판매시설,상가빌딩
2023-01-02 15:02,강원특별자치도,춘천시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"침구,직물류","이불(베개,시트)",0,0,0,9854,주거,기타주택,비닐하우스
2023-01-02 15:03,경기도,양주시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,1706,주거,공동주택,기타 공동주택
2023-01-02 15:07,울산광역시,남구,임야,"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",0,0,0,27,임야,들불,과수원
2023-01-02 15:19,울산광역시,울주군,기타(쓰레기 화재등),"담뱃불, 라이터불","라이터불, 성냥불",부주의,"논,임야태우기","종이,목재,건초등",건초,0,0,0,5,기타,야외,볏짚
